-0.286712,-0.272445,-0.27996,-0.270996
0.286521,0.299453,0.294151,0.306358
-0.11673,-0.107116,-0.114097,-0.105781
-0.175399,-0.160293,-0.167579,-0.157165
0.302963,0.314521,0.308952,0.320892
-0.248222,-0.237731,-0.245132,-0.237655
-0.024071,-0.008545,-0.015335,-0.004044
0.242385,0.252342,0.247039,0.257873
-0.321235,-0.309562,-0.316963,-0.309333
0.13031,0.145111,0.138855,0.150909
0.118065,0.12722,0.121498,0.131263
-0.317954,-0.304717,-0.312194,-0.303802
0.248947,0.262985,0.25711,0.26966
-0.037575,-0.028381,-0.034332,-0.025787
-0.238227,-0.223808,-0.230979,-0.221633
0.30445,0.316924,0.311393,0.323524
-0.187339,-0.177612,-0.184364,-0.176658
-0.10273,-0.087623,-0.094337,-0.083656
0.281867,0.292625,0.28717,0.298576
-0.294532,-0.283584,-0.290718,-0.283126
0.054016,0.069313,0.062599,0.074272
0.18547,0.194893,0.189056,0.199585
-0.329437,-0.316886,-0.324172,-0.316085
0.195694,0.210037,0.204048,0.216598
0.040703,0.049972,0.043869,0.052986
-0.286483,-0.27256,-0.279922,-0.270881
0.285949,0.299186,0.29354,0.3059
-0.117645,-0.108223,-0.114937,-0.106849
-0.175552,-0.160408,-0.167465,-0.157356
0.303497,0.314865,0.309371,0.321464
-0.248184,-0.23777,-0.244941,-0.23735
-0.024872,-0.009575,-0.016289,-0.005035
0.241127,0.251388,0.245704,0.256233
-0.321349,-0.309524,-0.317115,-0.309486
0.130348,0.14534,0.139084,0.151291
0.117225,0.126419,0.12062,0.130081
-0.318565,-0.305023,-0.312461,-0.304107
0.250129,0.263748,0.25814,0.27069
-0.037765,-0.028152,-0.034447,-0.025825
-0.238075,-0.223503,-0.230827,-0.221366
0.304527,0.316772,0.311393,0.323295
-0.186691,-0.176773,-0.183563,-0.175666
-0.102196,-0.08686,-0.093956,-0.083084
0.281639,0.292396,0.286941,0.298385
-0.293464,-0.282249,-0.289535,-0.282058
0.055656,0.07061,0.064316,0.07637
0.185966,0.195617,0.189895,0.200195
-0.329933,-0.31742,-0.32505,-0.317191
0.195732,0.210342,0.204277,0.216674
0.040932,0.050125,0.043716,0.052948
-0.28717,-0.272979,-0.28057,-0.271568
0.287094,0.300483,0.294799,0.307311
-0.117378,-0.107765,-0.114593,-0.106392
-0.176849,-0.16159,-0.168953,-0.158729
0.302886,0.314597,0.309066,0.321044
-0.248031,-0.23777,-0.244827,-0.237197
-0.02388,-0.008659,-0.015144,-0.003853
0.241661,0.25177,0.246238,0.257186
-0.321464,-0.309905,-0.317153,-0.309409
0.131187,0.14595,0.139885,0.152054
0.117569,0.126762,0.120735,0.130234
-0.318298,-0.305023,-0.312576,-0.304298
0.248832,0.262565,0.256881,0.269165
-0.038452,-0.028953,-0.035248,-0.02697
-0.238227,-0.22377,-0.231285,-0.221824
0.30426,0.316543,0.31105,0.323486
-0.187378,-0.17765,-0.184326,-0.176582
-0.103531,-0.088081,-0.095215,-0.084457
0.286254,0.298995,0.29354,0.305786
-0.117454,-0.108261,-0.114822,-0.106621
-0.177116,-0.161743,-0.169067,-0.158958
0.303535,0.315589,0.309944,0.322112
-0.248794,-0.238304,-0.245285,-0.237922
-0.025139,-0.009766,-0.016708,-0.005264
0.241661,0.251998,0.246505,0.257453
-0.321998,-0.31002,-0.317611,-0.309829
0.129776,0.144615,0.138626,0.15068
0.117721,0.126877,0.12104,0.130577
-0.31742,-0.30384,-0.311393,-0.303077
0.249595,0.26371,0.25772,0.270347
-0.038834,-0.029373,-0.035515,-0.027046
-0.238342,-0.223541,-0.230865,-0.221252
0.305213,0.317535,0.31208,0.324249
-0.187835,-0.178032,-0.184707,-0.176925
-0.103569,-0.088272,-0.095444,-0.084686
0.281562,0.29251,0.286674,0.298347
-0.294074,-0.282859,-0.290336,-0.282669
0.054893,0.070305,0.063705,0.075416
0.18547,0.195274,0.189476,0.199699
-0.329284,-0.316429,-0.324249,-0.316085
0.197029,0.211677,0.205574,0.218238
0.04097,0.050278,0.043945,0.053139
-0.286788,-0.272521,-0.280227,-0.271148
0.287246,0.300216,0.29457,0.307121
-0.116577,-0.106888,-0.113487,-0.105438
-0.175132,-0.159797,-0.16735,-0.157127
0.302352,0.313911,0.308418,0.320091
-0.248909,-0.238723,-0.245742,-0.238494
-0.024872,-0.009575,-0.016327,-0.004997
0.241622,0.25177,0.246162,0.256958
-0.321655,-0.309867,-0.317497,-0.309753
0.129661,0.144729,0.138473,0.150604
0.117531,0.126915,0.121078,0.130806
-0.317802,-0.304565,-0.312309,-0.303573
0.249214,0.262947,0.257072,0.270004
-0.03746,-0.028343,-0.034714,-0.026016
-0.23838,-0.223541,-0.231437,-0.221633
0.304298,0.316581,0.310935,0.323104
-0.187606,-0.177574,-0.184707,-0.176849
-0.102348,-0.086708,-0.093918,-0.082931
0.281066,0.292015,0.28614,0.297737
-0.293769,-0.282745,-0.29026,-0.282478
0.054283,0.069656,0.062828,0.074882
0.185661,0.195121,0.189514,0.199737
-0.328903,-0.316352,-0.323829,-0.315856
0.197181,0.211639,0.205536,0.218124
0.040665,0.049934,0.04364,0.052757
-0.285797,-0.271759,-0.279426,-0.27008
0.287017,0.30014,0.294418,0.306968
-0.117111,-0.107612,-0.114212,-0.106087
-0.176544,-0.161209,-0.16838,-0.158157
0.303764,0.315132,0.309867,0.321769
-0.24765,-0.23735,-0.244445,-0.236816
-0.024643,-0.008926,-0.015602,-0.004387
0.241165,0.251121,0.245361,0.256385
-0.322189,-0.310516,-0.318107,-0.310287
0.13092,0.14553,0.13958,0.151939
0.117645,0.126953,0.120964,0.130653
-0.318298,-0.304756,-0.312614,-0.303916
0.250358,0.264167,0.258216,0.27111
-0.038376,-0.028953,-0.035515,-0.026703
-0.23899,-0.224075,-0.231742,-0.222129
0.305023,0.317268,0.311851,0.32421
-0.187263,-0.17723,-0.184402,-0.176277
-0.103607,-0.088196,-0.095291,-0.084343
0.281257,0.292053,0.286483,0.298156
-0.293617,-0.28244,-0.289802,-0.282249
0.055427,0.070801,0.06443,0.076141
0.185279,0.195045,0.189247,0.19947
-0.329513,-0.31681,-0.324401,-0.316619
0.196609,0.210991,0.204734,0.217666
0.040512,0.049858,0.043526,0.052605
-0.286254,-0.271835,-0.279655,-0.270614
0.286865,0.299911,0.29438,0.307044
-0.116615,-0.107269,-0.113983,-0.10582
-0.176315,-0.161247,-0.168533,-0.158386
0.30323,0.314941,0.309562,0.321655
-0.247459,-0.23693,-0.243911,-0.236358
-0.024452,-0.00885,-0.015526,-0.004272
0.241661,0.251922,0.246391,0.257415
-0.321197,-0.309295,-0.316696,-0.308875
0.131111,0.146217,0.139923,0.152359
0.116882,0.126571,0.120544,0.130119
-0.318107,-0.304603,-0.312385,-0.303878
0.249671,0.263824,0.258026,0.270767
-0.039024,-0.029564,-0.035782,-0.027122
-0.238914,-0.22438,-0.231552,-0.222091
0.302429,0.314941,0.309562,0.321311
-0.188942,-0.179062,-0.18589,-0.178222
-0.102157,-0.086899,-0.09346,-0.082702
0.281143,0.292167,0.28656,0.298156
-0.294876,-0.283431,-0.290718,-0.283317
0.055237,0.070686,0.064201,0.076256
0.185661,0.195388,0.189781,0.199737
-0.330657,-0.318031,-0.325698,-0.317611
0.195961,0.210304,0.204315,0.216751
0.040512,0.049858,0.043602,0.052719
-0.287246,-0.273246,-0.280723,-0.271606
0.287017,0.300292,0.294876,0.307159
-0.116768,-0.107384,-0.114174,-0.105972
-0.176735,-0.161323,-0.168457,-0.158043
0.303192,0.315132,0.309715,0.321464
-0.248107,-0.237312,-0.244598,-0.236778
-0.024643,-0.009193,-0.016098,-0.004654
0.240516,0.25074,0.244941,0.255966
-0.320167,-0.308151,-0.31578,-0.30796
0.130882,0.145912,0.139656,0.151939
0.115852,0.125541,0.119133,0.128746
-0.317268,-0.303764,-0.311393,-0.302886
0.250625,0.264549,0.258865,0.271186
-0.038834,-0.029602,-0.035973,-0.027542
-0.239906,-0.225219,-0.232696,-0.223007
0.304031,0.3162,0.310783,0.323219
-0.187225,-0.177116,-0.184173,-0.176162
-0.102577,-0.087433,-0.094223,-0.083313
0.280303,0.291099,0.285606,0.297317
-0.294456,-0.28305,-0.290527,-0.28263
0.055771,0.070991,0.064468,0.076485
0.185737,0.195312,0.189628,0.199966
-0.329818,-0.317115,-0.324516,-0.316581
0.196342,0.210762,0.204849,0.217323
0.040474,0.049744,0.043449,0.052452
-0.287132,-0.272941,-0.280494,-0.271491
0.286292,0.299453,0.293922,0.306281
-0.117683,-0.108261,-0.114898,-0.106888
-0.17662,-0.161552,-0.168838,-0.158615
0.303268,0.314979,0.309409,0.321082
-0.248451,-0.237846,-0.24517,-0.237655
-0.023842,-0.008354,-0.015106,-0.003853
0.242767,0.253105,0.247573,0.258369
-0.32196,-0.31002,-0.317497,-0.309944
0.131187,0.146141,0.139999,0.152588
0.117721,0.127258,0.121383,0.130768
-0.317878,-0.30426,-0.312118,-0.303382
0.24971,0.263519,0.257835,0.270309
-0.038681,-0.029144,-0.035705,-0.027237
-0.238266,-0.223503,-0.231018,-0.221328
0.303878,0.316429,0.310668,0.323028
-0.188789,-0.178909,-0.185852,-0.178032
-0.102958,-0.087509,-0.094681,-0.083771
0.280647,0.29148,0.285987,0.297317
-0.293998,-0.28305,-0.290412,-0.282745
0.055542,0.070801,0.064392,0.075989
0.186576,0.19619,0.190582,0.200653
-0.329894,-0.317344,-0.324897,-0.317001
0.195922,0.210456,0.204315,0.217018
0.04158,0.050697,0.044823,0.05394
-0.286788,-0.27256,-0.279884,-0.27111
0.286521,0.299606,0.293922,0.306548
-0.117569,-0.108108,-0.114593,-0.106506
-0.175285,-0.160408,-0.167503,-0.157356
0.302658,0.314102,0.308837,0.320587
-0.249176,-0.238533,-0.24578,-0.238227
-0.024872,-0.009346,-0.01606,-0.004616
0.242157,0.25238,0.246696,0.25772
-0.321159,-0.3096,-0.316848,-0.309295
0.131492,0.146599,0.140266,0.152282
0.117836,0.127105,0.121498,0.131149
-0.317878,-0.304527,-0.311889,-0.303497
0.24971,0.263595,0.257911,0.270538
-0.038109,-0.028534,-0.034943,-0.026321
-0.238342,-0.223808,-0.231094,-0.221214
0.303764,0.315894,0.31063,0.322913
-0.18753,-0.177726,-0.184745,-0.176811
-0.102424,-0.086937,-0.093956,-0.08316
0.280227,0.291213,0.285606,0.296897
-0.295066,-0.283966,-0.291404,-0.283927
0.05455,0.069923,0.063095,0.075188
0.186081,0.195808,0.190391,0.200615
-0.329398,-0.316924,-0.324172,-0.316047
0.195732,0.210304,0.204506,0.216903
0.041046,0.050354,0.044212,0.053444
-0.286979,-0.272788,-0.280227,-0.271301
0.28675,0.299491,0.29396,0.306472
-0.116691,-0.107231,-0.113792,-0.105514
-0.175972,-0.160904,-0.16819,-0.158043
0.302581,0.313987,0.308761,0.320472
-0.248146,-0.237579,-0.244827,-0.237159
-0.023842,-0.00843,-0.015259,-0.0037
0.241127,0.251274,0.245857,0.256538
-0.321807,-0.309791,-0.31723,-0.3096
0.131111,0.146332,0.139808,0.152092
0.117645,0.127067,0.12104,0.130768
-0.316886,-0.30323,-0.310859,-0.302162
0.250358,0.264167,0.258331,0.270919
-0.038872,-0.029335,-0.035934,-0.027389
-0.238876,-0.223808,-0.231208,-0.221824
0.305595,0.317878,0.312499,0.324783
-0.187759,-0.177993,-0.184936,-0.177078
-0.103187,-0.088196,-0.094986,-0.084152
0.280342,0.290946,0.285453,0.296516
-0.29354,-0.282783,-0.290031,-0.282325
0.056381,0.071411,0.065346,0.0774
0.184173,0.193634,0.187835,0.198097
-0.330161,-0.317535,-0.324859,-0.316924
0.196991,0.211372,0.205307,0.218238
0.041237,0.050125,0.044212,0.053253
-0.288543,-0.274696,-0.282173,-0.273094
0.28675,0.299796,0.294418,0.306816
-0.117111,-0.107918,-0.114593,-0.106392
-0.176696,-0.161247,-0.168686,-0.1585
0.301284,0.312728,0.307083,0.319099
-0.24887,-0.238571,-0.245704,-0.238075
-0.024528,-0.009384,-0.016022,-0.004654
0.241622,0.251579,0.245971,0.256767
-0.321197,-0.309142,-0.316314,-0.308799
0.130424,0.145263,0.138931,0.151214
0.117378,0.12661,0.120811,0.130195
-0.317611,-0.304183,-0.311736,-0.303497
0.250244,0.264167,0.257949,0.27069
-0.039024,-0.029755,-0.036163,-0.027389
-0.237312,-0.22274,-0.230178,-0.220336
0.304298,0.316581,0.311126,0.323638
-0.188141,-0.178337,-0.185279,-0.177498
-0.102157,-0.086746,-0.093612,-0.082779
0.282058,0.292739,0.287589,0.299148
-0.294532,-0.283508,-0.290641,-0.283164
0.056267,0.071564,0.065193,0.077057
0.186424,0.195884,0.190162,0.200576
-0.330085,-0.317535,-0.325012,-0.317001
0.195617,0.210189,0.2042,0.216522
0.040779,0.050163,0.044022,0.053139
-0.287284,-0.273094,-0.280761,-0.271797
0.286216,0.299301,0.293655,0.306205
-0.117569,-0.108185,-0.114631,-0.106315
-0.176162,-0.160827,-0.167999,-0.157661
0.302734,0.314254,0.308875,0.320701
-0.24887,-0.238266,-0.245361,-0.23796
-0.024872,-0.009384,-0.016251,-0.004807
0.24147,0.251541,0.245971,0.256767
-0.321082,-0.309181,-0.316772,-0.308723
0.130462,0.145225,0.138969,0.1511
0.115928,0.125351,0.119438,0.129089
-0.317001,-0.303649,-0.311088,-0.302581
0.249404,0.263252,0.25772,0.270042
-0.03994,-0.03067,-0.037002,-0.028763
-0.237846,-0.223198,-0.23056,-0.220871
0.30548,0.317687,0.312385,0.32463
-0.189361,-0.179252,-0.186309,-0.178566
-0.102691,-0.08728,-0.09407,-0.083008
0.281639,0.292472,0.287017,0.298538
-0.294074,-0.282897,-0.289993,-0.282859
0.055771,0.070915,0.064583,0.076485
0.185089,0.194625,0.18917,0.199279
-0.329742,-0.317344,-0.324783,-0.316924
0.196266,0.210876,0.204734,0.217475
0.041389,0.050316,0.044327,0.053329
-0.286941,-0.272827,-0.280303,-0.27153
0.285453,0.298576,0.293159,0.305519
-0.116958,-0.107307,-0.114174,-0.105972
-0.175361,-0.160484,-0.167541,-0.157547
0.303459,0.315055,0.309371,0.321426
-0.248336,-0.237884,-0.244751,-0.237121
-0.024147,-0.008812,-0.015602,-0.004196
0.241012,0.251045,0.24578,0.256462
-0.321044,-0.309181,-0.316657,-0.308875
0.130691,0.145569,0.139389,0.151367
0.116234,0.12577,0.119781,0.129204
-0.31784,-0.304336,-0.311813,-0.303573
0.250587,0.264434,0.25856,0.271224
-0.040436,-0.031052,-0.037537,-0.029182
-0.237808,-0.223274,-0.230522,-0.221061
0.304489,0.316696,0.311279,0.323486
-0.188369,-0.178604,-0.185127,-0.177459
-0.102119,-0.086784,-0.093765,-0.082817
0.281105,0.2919,0.286827,0.298042
-0.293807,-0.282707,-0.289802,-0.282211
0.056038,0.071449,0.065079,0.076561
0.184669,0.194282,0.188903,0.198898
-0.329284,-0.316619,-0.324058,-0.3162
0.197029,0.211334,0.205459,0.217857
0.039711,0.048828,0.042572,0.051651
-0.287132,-0.272903,-0.280494,-0.271682
0.286445,0.299529,0.294036,0.306434
-0.117988,-0.108413,-0.114822,-0.107078
-0.176239,-0.160675,-0.168113,-0.15789
0.302085,0.313796,0.308303,0.319824
-0.249099,-0.238685,-0.246086,-0.238494
-0.025177,-0.009575,-0.016212,-0.004921
0.23941,0.249786,0.244102,0.255012
-0.321311,-0.309677,-0.317039,-0.309295
0.129852,0.144844,0.13874,0.150909
0.11589,0.124969,0.119323,0.128822
-0.318107,-0.304679,-0.312271,-0.303993
0.249862,0.263519,0.257759,0.270385
-0.039635,-0.030212,-0.036583,-0.028152
-0.239028,-0.224456,-0.231895,-0.222206
0.30487,0.317306,0.311813,0.324134
-0.188751,-0.178756,-0.185737,-0.17765
-0.10273,-0.08728,-0.094299,-0.083389
0.281257,0.292282,0.28675,0.298042
-0.294227,-0.282897,-0.290298,-0.282821
0.055008,0.070419,0.063896,0.075836
0.185279,0.195198,0.189514,0.199813
-0.329398,-0.316505,-0.324172,-0.316162
0.196762,0.211105,0.205116,0.217514
0.039749,0.048752,0.04261,0.051803
-0.287246,-0.273056,-0.280342,-0.271606
0.287094,0.299949,0.29438,0.306892
-0.117607,-0.10807,-0.114708,-0.106773
-0.176048,-0.16098,-0.168342,-0.158271
0.302123,0.313873,0.308456,0.320053
-0.24868,-0.238189,-0.24559,-0.237922
-0.02388,-0.008469,-0.01503,-0.003891
0.241394,0.251655,0.245819,0.256805
-0.322456,-0.310172,-0.317764,-0.310172
0.130005,0.145073,0.138588,0.1511
0.11734,0.126343,0.120544,0.13031
-0.317191,-0.303878,-0.311431,-0.303077
0.249443,0.263252,0.257606,0.269889
-0.039711,-0.030518,-0.036812,-0.028343
-0.238723,-0.224151,-0.231399,-0.221595
0.304832,0.317001,0.311775,0.324058
-0.188369,-0.178489,-0.185241,-0.177612
-0.103111,-0.0877,-0.09449,-0.083694
0.28141,0.292167,0.286903,0.298347
-0.293922,-0.282936,-0.289955,-0.282516
0.055237,0.070343,0.064201,0.075874
0.184631,0.194435,0.188942,0.199165
-0.328597,-0.315818,-0.323333,-0.315322
0.198135,0.212516,0.206909,0.219268
0.040665,0.04982,0.04364,0.052719
-0.286064,-0.27214,-0.279312,-0.270385
0.288276,0.301437,0.295753,0.308303
-0.115433,-0.105972,-0.112572,-0.104446
-0.175781,-0.160522,-0.167846,-0.157699
0.304069,0.315437,0.310363,0.322151
-0.247726,-0.237236,-0.244216,-0.237045
-0.022926,-0.007439,-0.013962,-0.00267
0.241394,0.251388,0.246086,0.256729
-0.321273,-0.309486,-0.316924,-0.308914
0.131759,0.146484,0.140266,0.152664
0.117798,0.126953,0.121002,0.130577
-0.317459,-0.304107,-0.311698,-0.303153
0.251541,0.265045,0.259704,0.271949
-0.038681,-0.029488,-0.035705,-0.02758
-0.238075,-0.223541,-0.230827,-0.221443
0.306587,0.31887,0.313606,0.32566
-0.188141,-0.178299,-0.185089,-0.17765
-0.102958,-0.087509,-0.09449,-0.083923
0.281219,0.291976,0.286445,0.297851
-0.292472,-0.28141,-0.288619,-0.281181
0.056419,0.071602,0.065269,0.076866
0.185051,0.194969,0.189209,0.199318
-0.329475,-0.316924,-0.324325,-0.316276
0.197754,0.21244,0.206413,0.218544
0.040665,0.049667,0.043487,0.052566
-0.28656,-0.272636,-0.279998,-0.271301
0.287132,0.300331,0.294723,0.306968
-0.116615,-0.107078,-0.113868,-0.10601
-0.175705,-0.160865,-0.167999,-0.157852
0.303993,0.315475,0.309905,0.321693
-0.247077,-0.237159,-0.243988,-0.23632
-0.023231,-0.007973,-0.014725,-0.00351
0.241394,0.251197,0.245742,0.256576
-0.32051,-0.308608,-0.315894,-0.308494
0.131302,0.146064,0.139999,0.152359
0.116501,0.125923,0.119858,0.129661
-0.318679,-0.305213,-0.312728,-0.304412
0.250206,0.264282,0.258331,0.271186
-0.039444,-0.029983,-0.036507,-0.028114
-0.238304,-0.223503,-0.231056,-0.221519
0.304717,0.316963,0.311736,0.323715
-0.187873,-0.178108,-0.184974,-0.177192
-0.102577,-0.087242,-0.094185,-0.083389
0.280723,0.291366,0.285987,0.297202
-0.293693,-0.282287,-0.289649,-0.282058
0.056686,0.071754,0.065346,0.077171
0.184707,0.194473,0.189018,0.19886
-0.330314,-0.317687,-0.325469,-0.31723
0.198021,0.212593,0.206527,0.219001
0.040893,0.050201,0.043983,0.052986
-0.286064,-0.271949,-0.279235,-0.270652
0.286865,0.299758,0.294189,0.306625
-0.116005,-0.106392,-0.113144,-0.105018
-0.174675,-0.15953,-0.166664,-0.156593
0.302925,0.314559,0.309104,0.320777
-0.248565,-0.23796,-0.245132,-0.237579
-0.023727,-0.008202,-0.014877,-0.003777
0.24086,0.250968,0.245666,0.25608
-0.321349,-0.309409,-0.316848,-0.309066
0.130844,0.145569,0.139465,0.151863
0.116386,0.12558,0.119591,0.129394
-0.31784,-0.304489,-0.312232,-0.303802
0.2499,0.263786,0.258064,0.27069
-0.038223,-0.029182,-0.035629,-0.027122
-0.238647,-0.224037,-0.231399,-0.221862
0.304031,0.316238,0.310821,0.322875
-0.188064,-0.178146,-0.184974,-0.177498
-0.10231,-0.086784,-0.093803,-0.08297
0.28057,0.291595,0.286025,0.297164
-0.294341,-0.283164,-0.290298,-0.282936
0.055466,0.070724,0.064049,0.075836
0.184555,0.194282,0.188484,0.198745
-0.330123,-0.317153,-0.325088,-0.316924
0.197258,0.211868,0.205803,0.218162
0.040741,0.049972,0.043907,0.052986
-0.286674,-0.272598,-0.280265,-0.271491
0.286598,0.299415,0.29396,0.306358
-0.11692,-0.107422,-0.114059,-0.106087
-0.174675,-0.159492,-0.166778,-0.156517
0.3022,0.313911,0.308303,0.319938
-0.248756,-0.238494,-0.245475,-0.237731
-0.023079,-0.007591,-0.014343,-0.002899
0.241279,0.25135,0.245628,0.256576
-0.321349,-0.309409,-0.317039,-0.309066
0.130348,0.145454,0.139084,0.151558
0.116577,0.125961,0.119972,0.129699
-0.317726,-0.304222,-0.311927,-0.30342
0.250053,0.2639,0.257911,0.270538
-0.039215,-0.029602,-0.036392,-0.027771
-0.237655,-0.223045,-0.230407,-0.221099
0.304756,0.317115,0.311698,0.323791
-0.187912,-0.177955,-0.184784,-0.177116
-0.1017,-0.086365,-0.093422,-0.082435
0.2816,0.292282,0.286865,0.298309
-0.294532,-0.283431,-0.290794,-0.283203
0.056152,0.071487,0.065155,0.077171
0.185051,0.194969,0.189438,0.199356
-0.330047,-0.317573,-0.325088,-0.316963
0.197372,0.211868,0.205879,0.218429
0.040512,0.049705,0.043449,0.05249
-0.286598,-0.27275,-0.280303,-0.271453
0.286445,0.299491,0.29396,0.306472
-0.117416,-0.107803,-0.114593,-0.106468
-0.17601,-0.16098,-0.168342,-0.158119
0.302467,0.31414,0.308647,0.320434
-0.248527,-0.23796,-0.245285,-0.237655
-0.023231,-0.008125,-0.014496,-0.003281
0.240173,0.250358,0.244903,0.255622
-0.320625,-0.308799,-0.316429,-0.308456
0.130539,0.145263,0.13916,0.151252
0.116615,0.126266,0.120163,0.130043
-0.318069,-0.304527,-0.311927,-0.30342
0.249328,0.263175,0.257415,0.270156
-0.038567,-0.029297,-0.035629,-0.027199
-0.237617,-0.222816,-0.230217,-0.220565
0.305061,0.317649,0.311469,0.324172
-0.188255,-0.178337,-0.185432,-0.177612
-0.101814,-0.086403,-0.093269,-0.082474
0.281028,0.291747,0.286369,0.29766
-0.293655,-0.282707,-0.290069,-0.282363
0.055466,0.070839,0.064239,0.076179
0.184898,0.194511,0.188675,0.199279
-0.329284,-0.316352,-0.323867,-0.316085
0.196151,0.210495,0.204506,0.217056
0.040474,0.049477,0.043487,0.052757
-0.286254,-0.272064,-0.279388,-0.270538
0.285758,0.29911,0.293464,0.305786
-0.117721,-0.108337,-0.114898,-0.106773
-0.174904,-0.159797,-0.166969,-0.156898
0.302848,0.314445,0.308914,0.320587
-0.249481,-0.238914,-0.246048,-0.238418
-0.024223,-0.008697,-0.015297,-0.004158
0.241394,0.251731,0.246048,0.256843
-0.321693,-0.31002,-0.317497,-0.309829
0.130615,0.145416,0.139389,0.151481
0.116195,0.125351,0.119552,0.12928
-0.318145,-0.304565,-0.312194,-0.304031
0.251312,0.265045,0.259399,0.271949
-0.038681,-0.02903,-0.035629,-0.027275
-0.238571,-0.223732,-0.231285,-0.221977
0.305519,0.318031,0.312461,0.324287
-0.188064,-0.17826,-0.185241,-0.177574
-0.102539,-0.087089,-0.094337,-0.083542
0.280609,0.29148,0.285987,0.297279
-0.292434,-0.281219,-0.288619,-0.280952
0.055694,0.070763,0.064392,0.075912
0.183487,0.193061,0.187263,0.197296
-0.3302,-0.317687,-0.325393,-0.317344
0.197906,0.212249,0.206451,0.218887
0.040626,0.049744,0.043487,0.05249
-0.287284,-0.273666,-0.280952,-0.272216
0.285987,0.299148,0.293502,0.305976
-0.116768,-0.107307,-0.114059,-0.105972
-0.175819,-0.160713,-0.168037,-0.158043
0.301437,0.313186,0.30735,0.319404
-0.249557,-0.239219,-0.246315,-0.238838
-0.023079,-0.007782,-0.01461,-0.003242
0.241165,0.251464,0.245704,0.256576
-0.322875,-0.31105,-0.318717,-0.311012
0.129814,0.144882,0.138473,0.150909
0.116577,0.125656,0.119934,0.129432
-0.318412,-0.304984,-0.31269,-0.304031
0.250434,0.264434,0.258636,0.271186
-0.039902,-0.03067,-0.03727,-0.028801
-0.237655,-0.223121,-0.230293,-0.220756
0.304603,0.316848,0.311126,0.323715
-0.187721,-0.177879,-0.184707,-0.176925
-0.102424,-0.087204,-0.094337,-0.083618
0.281143,0.292434,0.28675,0.298156
-0.293502,-0.282287,-0.289802,-0.282173
0.055618,0.070991,0.06443,0.076256
0.185547,0.195236,0.189514,0.199623
-0.32917,-0.316581,-0.323943,-0.316162
0.196724,0.211105,0.204925,0.217475
0.04097,0.050392,0.043869,0.053177
-0.286216,-0.27214,-0.279617,-0.27069
0.286788,0.299758,0.294227,0.306587
-0.117416,-0.107651,-0.114364,-0.106506
-0.175056,-0.159912,-0.167198,-0.157165
0.302047,0.313644,0.30796,0.319671
-0.249481,-0.238952,-0.245895,-0.238533
-0.024147,-0.008812,-0.015488,-0.004349
0.241317,0.251464,0.246124,0.256805
-0.321998,-0.309944,-0.317573,-0.310096
0.130195,0.14534,0.138931,0.151024
0.116691,0.12577,0.120315,0.129623
-0.317954,-0.304679,-0.312118,-0.304107
0.2499,0.263633,0.258026,0.270576
-0.039596,-0.030556,-0.036659,-0.028381
-0.238151,-0.22377,-0.231285,-0.221786
0.305595,0.318031,0.312461,0.32463
-0.188636,-0.178871,-0.18589,-0.178337
-0.103226,-0.08789,-0.094871,-0.08419
