0.0	0.0
0.0	0.0
1.001001001001001e-06	0.012578617838741058
2.002002002002002e-06	0.025155245389375847
3.0030030030030026e-06	0.03772789267871718
4.004004004004004e-06	0.05029457036336618
5.005005005005005e-06	0.06285329004448194
6.006006006006005e-06	0.07540206458240159
7.007007007007006e-06	0.08793890841106125
8.008008008008007e-06	0.10046183785216795
9.009009009009008e-06	0.11296887142907282
1.001001001001001e-05	0.12545803018029603
1.101101101101101e-05	0.13792733797265358
1.201201201201201e-05	0.1503748218139367
1.3013013013013012e-05	0.16279851216509433
1.4014014014014013e-05	0.17519644325186898
1.5015015015015015e-05	0.18756665337583714
1.6016016016016015e-05	0.19990718522480458
1.7017017017017017e-05	0.21221608618250792
1.8018018018018016e-05	0.22449140863757255
1.9019019019019018e-05	0.2367312102916797
2.002002002002002e-05	0.2489335544668916
2.1021021021021018e-05	0.2610965104120882
2.202202202202202e-05	0.27321815360846585
2.3023023023023022e-05	0.28529656607404974
2.402402402402402e-05	0.2973298366671723
2.5025025025025023e-05	0.30931606138886886
2.6026026026026025e-05	0.3212533436841437
2.7027027027027027e-05	0.33313979474205757
2.8028028028028025e-05	0.34497353379459045
2.9029029029029027e-05	0.3567526884142317
3.003003003003003e-05	0.3684753948102499
3.103103103103103e-05	0.3801397981235967
3.203203203203203e-05	0.3917440527203973
3.303303303303303e-05	0.4032863224839812
3.4034034034034034e-05	0.41476478110540704
3.503503503503503e-05	0.42617761237243523
3.603603603603603e-05	0.4375230104569042
3.7037037037037037e-05	0.4487991802004621
3.8038038038038035e-05	0.4600043373986109
3.9039039039039034e-05	0.4711367090830178
4.004004004004004e-05	0.4821945338020477
4.104104104104104e-05	0.4931760618994744
4.2042042042042036e-05	0.5040795557913246
4.304304304304304e-05	0.5149032902408126
4.404404404404404e-05	0.5256455526313207
4.504504504504504e-05	0.5363046432373824
4.6046046046046044e-05	0.5468788754936273
4.704704704704704e-05	0.5573665762616421
4.804804804804804e-05	0.5677660860947078
4.904904904904905e-05	0.5780757595003707
5.0050050050050046e-05	0.588293965200805
5.105105105105105e-05	0.5984190863909268
5.205205205205205e-05	0.6084495209942171
5.305305305305305e-05	0.6183836819162153
5.4054054054054054e-05	0.6282199972956423
5.505505505505505e-05	0.6379569107531118
5.605605605605605e-05	0.647592881637394
5.7057057057057056e-05	0.6571263852691885
5.8058058058058055e-05	0.666555913182372
5.905905905905905e-05	0.675879973362679
6.006006006006006e-05	0.6850970904837809
6.106106106106105e-05	0.6942058061407225
6.206206206206206e-05	0.703204679080684
6.306306306306306e-05	0.7120922854310253
6.406406406406406e-05	0.720867218924585
6.506506506506506e-05	0.7295280911221883
6.606606606606606e-05	0.7380735316323389
6.706706706706707e-05	0.746502188328052
6.806806806806807e-05	0.754812727560799
6.906906906906907e-05	0.7630038343715273
7.007007007007007e-05	0.7710742126987246
7.107107107107106e-05	0.7790225855834911
7.207207207207206e-05	0.7868476953715898
7.307307307307307e-05	0.7945483039124437
7.407407407407407e-05	0.8021231927550437
7.507507507507507e-05	0.809571163340744
7.607607607607607e-05	0.8168910371929053
7.707707707707707e-05	0.8240816561033644
7.807807807807807e-05	0.8311418823156935
7.907907907907908e-05	0.8380705987052264
8.008008008008008e-05	0.8448667089558177
8.108108108108108e-05	0.8515291377333112
8.208208208208208e-05	0.8580568308556875
8.308308308308307e-05	0.8644487554598649
8.408408408408407e-05	0.8707039001651274
8.508508508508508e-05	0.8768212752331536
8.608608608608608e-05	0.8827999127246196
8.708708708708708e-05	0.8886388666523558
8.808808808808808e-05	0.8943372131310272
8.908908908908908e-05	0.8998940505233182
9.009009009009008e-05	0.9053084995825965
9.109109109109109e-05	0.9105797035920355
9.209209209209209e-05	0.9157068285001692
9.309309309309309e-05	0.920689063052863
9.409409409409409e-05	0.9255256189216778
9.509509509509508e-05	0.9302157308286042
9.609609609609608e-05	0.934758656667151
9.70970970970971e-05	0.9391536776197678
9.80980980980981e-05	0.9434000982715812
9.909909909909909e-05	0.9474972467204298
0.00010010010010010009	0.9514444746831766
0.00010110110110110109	0.9552411575982868
0.0001021021021021021	0.9588866947246497
0.0001031031031031031	0.9623805092366334
0.0001041041041041041	0.9657220483153546
0.0001051051051051051	0.9689107832361495
0.0001061061061061061	0.9719462094522335
0.0001071071071071071	0.9748278466745341
0.00010810810810810811	0.9775552389476861
0.0001091091091091091	0.9801279547221765
0.0001101101101101101	0.9825455869226277
0.0001111111111111111	0.984807753012208
0.0001121121121121121	0.98691409505316
0.0001131131131131131	0.9888642797634357
0.00011411411411411411	0.9906579985694317
0.00011511511511511511	0.9922949676548136
0.00011611611611611611	0.9937749280054242
0.00011711711711711711	0.995097645450266
0.0001181181181181181	0.9962629106985543
0.0001191191191191191	0.9972705393728327
0.00012012012012012012	0.9981203720381463
0.00012112112112112112	0.9988122742272691
0.0001221221221221221	0.9993461364619809
0.00012312312312312313	0.9997218742703887
0.00012412412412412413	0.9999394282002937
0.00012512512512512512	0.9999987638285974
0.00012612612612612612	0.9998998717667489
0.00012712712712712712	0.9996427676622299
0.00012812812812812812	0.9992274921960794
0.00012912912912912912	0.9986541110764565
0.00013013013013013012	0.9979227150282433
0.00013113113113113112	0.9970334197786902
0.00013213213213213211	0.9959863660391044
0.0001331331331331331	0.9947817194825853
0.00013413413413413414	0.9934196707178107
0.00013513513513513514	0.9919004352588768
0.00013613613613613614	0.9902242534911985
0.00013713713713713713	0.9883913906334728
0.00013813813813813813	0.9864021366957146
0.00013913913913913913	0.9842568064333687
0.00014014014014014013	0.9819557392975067
